value,nchar,section_lookup,section_title,type,issue
+ [Human Face Detection with R](http://www.bnosac.be/index.php/blog/89-human-face-detection-with-r),99,FALSE,###  New Packages,link,2019-04-01
![Human Face Detection](https://raw.githubusercontent.com/rweekly/image/master/2019/face.png),93,FALSE,###  New Packages,image,2019-04-01
+ [dundermifflin](https://github.com/tbradley1013/dundermifflin),64,FALSE,###  New Packages,link,2019-04-01
+ [gglabeller](https://github.com/AliciaSchep/gglabeller) - Shiny gadget for labeling points on ggplot,102,FALSE,###  New Packages,link,2019-04-01
![gglabeller](https://raw.githubusercontent.com/rweekly/image/master/2019/label.png),84,FALSE,###  New Packages,image,2019-04-01
+ [drat 0.1.5](http://dirk.eddelbuettel.com/blog/2019/03/28#drat_0.1.5) - Drat R Archive Template,97,FALSE,### Updated Packages,link,2019-04-01
+ [(German) Speeding up R Code: Loop vs. Vectorized function vs. Lookup-Table](https://statistik-dresden.de/archives/15332) -,125,FALSE,### R Internationally,link,2019-04-01
"What is faster than a for loop in R (almost any alternative) and faster than a vectorized function? Assigning values to 1000 Skat cards, the Lookup Table beats the vectorized function by far.",191,FALSE,### R Internationally,unid,2019-04-01
+ [What It the Interpretation of the Diagonal for a ROC Curve](https://freakonometrics.hypotheses.org/58031),108,FALSE,###  Tutorials,link,2019-04-01
+ [Use RStudio Server in a Virtual Environment with Docker in Minutes!](https://telethonkids.wordpress.com/2019/03/26/use-rstudio-server-in-a-virtual-environment-with-docker-in-minutes/),186,FALSE,###  Tutorials,link,2019-04-01
"+ [Function factories, partial application & quasiquotation - FP with purrr & friends part 3](https://www.eokodie.com/blog/functional-programming-helpers-from-purrr-and-friends-part-3/)",185,FALSE,###  Tutorials,link,2019-04-01
+ [How to create GPS heatmaps in ggplot](https://dailydatatipsforsportscience.com/2019/03/26/how-to-create-gps-heatmaps-in-ggplot/),131,FALSE,###  Tutorials,link,2019-04-01
"+ [With the #NFLDraft a month away, I am writing a series of blog posts about my data-informed approach to predicting the draft using mock draft data called ""Grinding the Mocks"" an homage to #DraftTwitter. First, a post laying out my theory of mock drafts with a link to my Shiny app that I created to aid in my analysis!](https://benjaminrobinson.github.io/2019/03/25/2019-03-11-grinding-the-mocks-a-theory-of-mock-drafts/)",424,FALSE,###  Tutorials,link,2019-04-01
+ [R's Killer Feature: RMarkdown is a short article aimed at total R newbies that explains what RMarkdown is and why it is so valuable.](https://rfortherestofus.com/2019/03/r-killer-feature-rmarkdown/),201,FALSE,###  Tutorials,link,2019-04-01
+ [Drrrawing with purrr](https://fronkonstin.com/2019/03/27/drrrawing-with-purrr/),82,FALSE,###  Tutorials,link,2019-04-01
+ [Useful tips to be more productive while working with R Studio.](https://appsilon.com/r-studio-shortcuts-and-tips/),117,FALSE,###  Tutorials,link,2019-04-01
+ [Multiplot with ggplot](https://geekcologist.wordpress.com/2018/09/21/multiplot-with-ggplot/),95,FALSE,###  Tutorials,link,2019-04-01
+ [Subsetting Phylogenetic Trees](https://tbradley1013.github.io/2018/06/19/subsetting-phylogenetic-trees/),107,FALSE,###  Tutorials,link,2019-04-01
+ [Writing clean and readable R code the easy way](https://geekcologist.wordpress.com/2019/03/24/writing-clean-and-readable-r-code-the-easy-way/),145,FALSE,###  Tutorials,link,2019-04-01
+ [Using RStudio and LaTeX](https://experimentalbehaviour.wordpress.com/2019/03/28/using-rstudio-and-latex/),108,FALSE,###  Tutorials,link,2019-04-01
+ [R blogs I follow](https://fromsystosys.netlify.com/2019/03/02/r-blogs-i-follow/),83,FALSE,###  Tutorials,link,2019-04-01
+ [Create a dynamic number of UI elements in Shiny with purrr](https://tbradley1013.github.io/2018/08/10/create-a-dynamic-number-of-ui-elements-in-shiny-with-purrr/),165,FALSE,###  Tutorials,link,2019-04-01
+ [Thinking numbers in logarithms or in power? Scanning all of Wikipedia to find evidence for a 19th century psychophysics law](http://giorasimchoni.com/2019/03/04/2019-03-04-on-fechner-weber-whorf-zipf-and-pareto/),215,FALSE,###  Tutorials,link,2019-04-01
+ [Exercise in data wrangling and plot building by analyzing your Apple Health data in R](https://taraskaduk.com/2019/03/23/apple-health/),138,FALSE,###  Tutorials,link,2019-04-01
![Exercise in data wrangling and plot building by analyzing your Apple Health data in R](https://raw.githubusercontent.com/rweekly/image/master/2019/daily.png),159,FALSE,###  Tutorials,image,2019-04-01
"<!--<div class=""post-more-begi",30,FALSE,###  Tutorials,unid,2019-04-01
"n></div><div class=""post-more-end""></div>-->",44,FALSE,###  Tutorials,unid,2019-04-01
+ [Image-grid with Ninjutsu CSS theme in Xaringan](https://moldach.github.io/post/ninjutsu/),92,FALSE,###  Tutorials,link,2019-04-01
+ [nice student project](https://matloff.wordpress.com/2019/03/24/nice-student-project/),88,FALSE,###  Tutorials,link,2019-04-01
"+ [Assessing Heterogeneity of Treatment Effect, Estimating Patient-Specific Efficacy, and Studying Variation in Odds ratios, Risk Ratios, and Risk Differences](http://fharrell.com/post/varyor/)",193,FALSE,###  Tutorials,link,2019-04-01
![Assessing Heterogeneity of Treatment Effect](https://raw.githubusercontent.com/rweekly/image/master/2019/risk-control.png),124,FALSE,###  Tutorials,image,2019-04-01
+ [Getting started with emmeans](https://aosmith.rbind.io/2019/03/25/getting-started-with-emmeans/),99,FALSE,###  Tutorials,link,2019-04-01
+ [Operator Notation for Data Transforms](http://www.win-vector.com/blog/2019/03/operator-notation-for-data-transforms/),120,FALSE,###  Tutorials,link,2019-04-01
+ [R code golf: the identity matrix](https://selbydavid.com/2019/03/27/identity-matrix/),88,FALSE,###  Tutorials,link,2019-04-01
+ [(x=scan())%in%(2*4^(n=0:x)-2^n-1)](https://xianblog.wordpress.com/2019/03/28/xscanin24n0x-2n-1/),99,FALSE,###  Tutorials,link,2019-04-01
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2019-04-01
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2019-04-01
+ [satRday Johannesburg - 6th April](https://joburg2019.satrdays.org/),70,FALSE,###  Upcoming Events in 3 Months,link,2019-04-01
+ [satRday Newcastle - 6th April](https://newcastle2019.satrdays.org/),70,FALSE,###  Upcoming Events in 3 Months,link,2019-04-01
+ [satRday Los Angeles - 6th April](https://losangeles2019.satrdays.org/),73,FALSE,###  Upcoming Events in 3 Months,link,2019-04-01
+ [The Uncoast Unconference - 14th to 16th April](http://uuconf.rbind.io/),74,FALSE,###  Upcoming Events in 3 Months,link,2019-04-01
+ [Tokyo.R #77 - 13th April](https://tokyor.connpass.com/event/125793/),71,FALSE,###  Upcoming Events in 3 Months,link,2019-04-01
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-04-01
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-04-01
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-04-01
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2019-04-01
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Just spent 10 minutes trying to analyze a weird outlier in my boxplot, only to realize that it was food on my screen.  TGIF<br><br>  <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/statstwitter?src=hash&amp;ref_src=twsrc%5Etfw"">#statstwitter</a> <a href=""https://twitter.com/hashtag/epitwitter?src=hash&amp;ref_src=twsrc%5Etfw"">#epitwitter</a></p>&mdash; Lindsay Lucas (@StatsCurious) <a href=""https://twitter.com/StatsCurious/status/1111743269946290176?ref_src=twsrc%5Etfw"">March 29, 2019</a></blockquote>",657,FALSE,###  Quotes of the Week,unid,2019-04-01
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">dplyr::coalesce() is very good <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/2bro5oq2iE"">pic.twitter.com/2bro5oq2iE</a></p>&mdash; tj mahr 🍕🍍 (@tjmahr) <a href=""https://twitter.com/tjmahr/status/1111324874092564481?ref_src=twsrc%5Etfw"">March 28, 2019</a></blockquote>",405,FALSE,###  Quotes of the Week,unid,2019-04-01
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Animating motion capture data using dplyr, ggplot, and gganimate. Switched to R 1.5 year ago and never looked back.<a href=""https://twitter.com/thomasp85?ref_src=twsrc%5Etfw"">@thomasp85</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://t.co/oBIXCag55S"">pic.twitter.com/oBIXCag55S</a></p>&mdash; Steen Harsted (@SteenHarsted) <a href=""https://twitter.com/SteenHarsted/status/1111283818533670912?ref_src=twsrc%5Etfw"">March 28, 2019</a></blockquote>",579,FALSE,###  Quotes of the Week,unid,2019-04-01
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">TIL you can embed a &quot;code download&quot; button in an HTML <a href=""https://twitter.com/hashtag/rmarkdown?src=hash&amp;ref_src=twsrc%5Etfw"">#rmarkdown</a> doc so that users can click to download your source .Rmd from the rendered HTML version...without GitHub 🤩 <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a><br><br>YAML:<br><br>---<br>output:<br>  html_document:<br>    code_download: true<br>---<br><br>Test: <a href=""https://t.co/bp7w7XKF8b"">https://t.co/bp7w7XKF8b</a> <a href=""https://t.co/uMQK0mvYcF"">pic.twitter.com/uMQK0mvYcF</a></p>&mdash; Alison Hill (@apreshill) <a href=""https://twitter.com/apreshill/status/1108925218850893832?ref_src=twsrc%5Etfw"">March 22, 2019</a></blockquote>",812,FALSE,###  Quotes of the Week,unid,2019-04-01
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">It&#39;s official: UG teaching <a href=""https://twitter.com/Sussex_Psych?ref_src=twsrc%5Etfw"">@Sussex_Psych</a> is moving from SPSS to R next year. I&#39;ll be writing a new first year stats module from scratch! Any advice/resources from people who teach <a href=""https://twitter.com/hashtag/Rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#Rstats</a> at UG level/have made this switch in their methods teaching? <a href=""https://twitter.com/hashtag/excitedandterrified?src=hash&amp;ref_src=twsrc%5Etfw"">#excitedandterrified</a></p>&mdash; Dr. Jennifer Mankin (@jenaesthesia) <a href=""https://twitter.com/jenaesthesia/status/1111368476017475585?ref_src=twsrc%5Etfw"">March 28, 2019</a></blockquote>",762,FALSE,###  Quotes of the Week,unid,2019-04-01
