value,nchar,section_lookup,section_title,type,issue
![Map blank vote](https://i2.wp.com/colinfay.me/wp-content/uploads/2017/05/second-tour-blanc.png),97,FALSE,###  R in the Real World,image,2017-05-15
+ [Analyzing data on CRAN packages](http://blog.revolutionanalytics.com/2017/05/analyzing-data-on-cran-packages.html),117,FALSE,###  R in the Real World,link,2017-05-15
+ [Plot the Vote: Making U.S. Senate & House Cartograms in R](https://rud.is/b/2017/05/07/plot-the-vote-making-u-s-senate-house-cartograms-in-r/),145,FALSE,###  R in the Real World,link,2017-05-15
+ [R Questions Tag Pairs on Stackoverflow](http://omaymas.github.io/R_Q_Tags/),78,FALSE,###  R in the Real World,link,2017-05-15
![R Questions Tag Pairs on Stackoverflow](https://omaymas.github.io/images/2017-5-6-R_Q_Tags/top_ten_pairs.png),111,FALSE,###  R in the Real World,image,2017-05-15
+ [Modelling individual party vote from the 2014 New Zealand election study](http://ellisp.github.io/blog/2017/05/06/nz-first),126,FALSE,###  R in the Real World,link,2017-05-15
+ [R⁶ — Tracking WannaCry Bitcoin Wallet Payments with R](https://rud.is/b/2017/05/14/r%e2%81%b6-tracking-wannacry-bitcoin-wallet-payments-with-r/),147,FALSE,###  R in the Real World,link,2017-05-15
+ [Measuring Impact from Giving Talks on My R Package Downloads](http://jasdumas.github.io/2017-05-14-my-r-pkg-downloads-impact/),129,FALSE,###  R in the Real World,link,2017-05-15
![Measuring Impact from Giving Talks on My R Package Downloads](https://raw.githubusercontent.com/jasdumas/jasdumas.github.io/master/post_data/tb2-1.png),153,FALSE,###  R in the Real World,image,2017-05-15
"+ [NSSD 38 - Banging on the Piano](https://soundcloud.com/nssd-podcast/episode-38-banging-on-the-piano) - Hilary and Roger revisit the desktop vs. cloud discussion, Hilary recaps csvconf, and Roger discusses the aesthetics of data analysis.",240,FALSE,###  Videos and Podcasts,link,2017-05-15
+ [Wikimedia Discovery Dashboards](https://discovery.wmflabs.org/),66,FALSE,###  R in Organizations,link,2017-05-15
+ [Come see RStudio at an event near you next week!](https://blog.rstudio.org/2017/05/12/come-see-rstudio-at-an-event-near-you-next-week/),138,FALSE,###  R in Organizations,link,2017-05-15
+ [Predicting Hospital Length of Stay using SQL Server R Services](http://blog.revolutionanalytics.com/2017/05/hospital-length-of-stay.html),140,FALSE,###  R in Organizations,link,2017-05-15
+ [Looking Forward to R/Finance 2017](https://rviews.rstudio.com/2017/05/12/looking-forward-to-r/finance-2017/),111,FALSE,###  R in Organizations,link,2017-05-15
+ [Forecasting GDP with R and dataseries.org](http://www.christophsax.com/2017/05/02/forecasting-gdp/),102,FALSE,###  R in Organizations,link,2017-05-15
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  R in Organizations,unid,2017-05-15
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2017-05-15
+ [shinymaterial](https://ericrayanderson.github.io/shinymaterial/) - Shiny Material adds the design of Google's material design through the Materialize css framework ,167,FALSE,###  New Packages,link,2017-05-15
+ [pvm](https://github.com/wush978/pvm) - Package Version Manager for R,71,FALSE,###  New Packages,link,2017-05-15
+ [learnr](https://rstudio.github.io/learnr/) - Interactive Tutorials for R,75,FALSE,###  New Packages,link,2017-05-15
+ [rlang](https://github.com/tidyverse/rlang) -  Functions for Base Types and Core R and 'Tidyverse' Features,109,FALSE,###  New Packages,link,2017-05-15
+ [tidygenomics](https://github.com/Artjom-Metro/tidygenomics) - Tidy Verbs for Dealing with Genomic Data Frames,112,FALSE,###  New Packages,link,2017-05-15
+ [brushthat](https://github.com/krlmlr/brushthat#brushthat) -  Brush up your tests!,84,FALSE,###  New Packages,link,2017-05-15
+ [cyphr](https://github.com/richfitz/cyphr) - :shipit: Humane encryption,73,FALSE,###  New Packages,link,2017-05-15
+ [d3panels](http://kbroman.org/blog/2017/05/11/updating-d3panels-and-r/qtlcharts-for-d3-version-4/) - d3panels and R/qtlcharts for D3 version 4,144,FALSE,###  Package Releases,link,2017-05-15
+ [opencpu 1.6.1](https://cran.r-project.org/web/packages/opencpu/index.html) - Producing and Reproducing Results,113,FALSE,###  Package Releases,link,2017-05-15
+ [Extracting data from Twitter for #machinelearningflashcards](https://jasdumas.github.io/2017-05-02-twitter-ml-flashcards/),125,FALSE,###  Tutorials,link,2017-05-15
+ [Studying CRAN package names](https://msperlin.github.io/2017-05-09-Studying-Pkg-Names/),90,FALSE,###  Tutorials,link,2017-05-15
+ [readxl Workflows](http://readxl.tidyverse.org/articles/articles/readxl-workflows.html),89,FALSE,###  Tutorials,link,2017-05-15
+ [Mapping Quandl Macroeconomic Data](https://rviews.rstudio.com/2017/05/10/mapping-quandl-macroeconomic-data/),111,FALSE,###  Tutorials,link,2017-05-15
"+ [niceOverPlot, or when the number of dimensions does matter ](https://allthiswasfield.blogspot.com/2017/05/niceoverplot-or-when-number-of.html)",145,FALSE,###  Tutorials,link,2017-05-15
"![niceOverPlot, or when the number of dimensions does matter](https://4.bp.blogspot.com/-nqf-Im_q2Bo/WREUNjaKzjI/AAAAAAAAAME/MZGkInEHjUEh6EXY-vJMgDwD9DWmNE6gACLcB/s640/niceOverlap_podarcis.png)",193,FALSE,###  Tutorials,image,2017-05-15
+ [Google Page Rank and the impact of the Second EigenValue of the Google Matrix on Power Iteration Convergence in R](https://sandipanweb.wordpress.com/2017/01/02/page-rank-and-power-iteration/),194,FALSE,###  Tutorials,link,2017-05-15
+ [Overdispersion tests in #rstats](http://www.christopherlortie.info/overdispersion-tests-in-rstats/),102,FALSE,###  Tutorials,link,2017-05-15
+ [dplyr in Context](http://www.win-vector.com/blog/2017/05/dplyr-in-context/),78,FALSE,###  Tutorials,link,2017-05-15
+ [Evolution of ice hockey players' height: IIHF world championships 2001-2016](https://ikashnitsky.github.io/2017/ice-hockey-players-height/),142,FALSE,###  Tutorials,link,2017-05-15
+ [R Quick Tip: parameter re-use within rmarkdown YAML](https://itsalocke.com/r-quick-tip-sequential-yaml-headers-rmarkdown-parameter-re-use/),142,FALSE,###  Tutorials,link,2017-05-15
+ [Machine Learning. Regression Trees and Model Trees (Predicting Wine Quality)](http://datarvalue.blogspot.com/2017/05/machine-learning-regression-trees-and.html),163,FALSE,###  Tutorials,link,2017-05-15
+ [From Points to (Messy) Lines](https://blog.ouseful.info/2017/05/08/from-points-to-messy-lines/),98,FALSE,###  Tutorials,link,2017-05-15
+ [Turning kindle notes into a tidy data](http://rmhogervorst.nl/cleancode/blog/2017/05/08/making-kindle-highlights-tidy.html),126,FALSE,###  Tutorials,link,2017-05-15
+ [In case you missed it: April 2017 roundup](http://blog.revolutionanalytics.com/2017/05/in-case-you-missed-it-april-2017-roundup.html),136,FALSE,###  Tutorials,link,2017-05-15
+ [Reports or Newspapers – The Two Sides of Healthcare Priorities](http://r-blog.salvaggio.net/?p=611),102,FALSE,###  Tutorials,link,2017-05-15
+ [Load a Python/pandas data frame from an HDF5 file into R](https://www.enchufa2.es/archives/load-a-pythonpandas-data-frame-from-an-hdf5-file-into-r.html),155,FALSE,###  Tutorials,link,2017-05-15
+ [Pretty histograms with ggplot2](http://drsimonj.svbtle.com/pretty-histograms-with-ggplot2),93,FALSE,###  Tutorials,link,2017-05-15
![Pretty histograms with ggplot2](https://svbtleusercontent.com/l2coulkxhcblvw_small.jpg),89,FALSE,###  Tutorials,image,2017-05-15
+ [Which linear model is best?](https://realdataweb.wordpress.com/2017/05/10/which-linear-model-is-best/),105,FALSE,###  Tutorials,link,2017-05-15
+ [tidyquant: New Tools for Performing Financial Analysis within the Tidy Ecosystem](http://www.business-science.io/technical-papers/2017/05/11/tidyquant-new-tools-financial-analysis.html),188,FALSE,###  Tutorials,link,2017-05-15
+ [Graphical Presentation of Missing Data; VIM Package](https://datascienceplus.com/graphical-presentation-of-missing-data-vim-package/),136,FALSE,###  Tutorials,link,2017-05-15
+ [Parsing Text for Emotion Terms: Analysis & Visualization Using R](https://datascienceplus.com/parsing-text-for-emotion-terms-analysis-visualization-using-r/),160,FALSE,###  Tutorials,link,2017-05-15
+ [Adding CI To RMarkdown Documents](http://www.goring.org/resources/Adding_CI_To_RMarkdown.html),97,FALSE,###  Tutorials,link,2017-05-15
![Adding CI To RMarkdown Documents](https://cdn.rawgit.com/rweekly/image/master/2017-03/virtuous_cycle.svg),107,FALSE,###  Tutorials,image,2017-05-15
+ [How to go about interpreting regression cofficients](https://itsalocke.com/interpreting-regression-cofficients/),115,FALSE,###  Tutorials,link,2017-05-15
+ [Better block sampling in MCMC with the Automated Factor Slice Sampler](https://r-nimble.org/better-block-sampling-in-mcmc-with-the-automated-factor-slice-sampler),165,FALSE,###  Tutorials,link,2017-05-15
+ [Studying CRAN package names](https://msperlin.github.io/2017-05-09-Studying-Pkg-Names/),90,FALSE,###  Tutorials,link,2017-05-15
+ [Installing Packages without Internet](http://www.mango-solutions.com/wp/2017/05/installing-packages-without-internet/),121,FALSE,###  Tutorials,link,2017-05-15
"+ [Analyzing the home advantage in English soccer, with R](http://blog.revolutionanalytics.com/2017/05/analyzing-the-home-advantage-in-english-soccer-with-r.html)",162,FALSE,###  Tutorials,link,2017-05-15
"<!--<div class=""post-more-begin""></div><div class=""post-more-end""></div>-->",75,FALSE,###  Tutorials,unid,2017-05-15
"+ [R/Finance 2017](http://www.rinfinance.com/) **May 19 and 20, 2017**  <br />",78,FALSE,###  Upcoming Events,link,2017-05-15
"From the inaugural conference in 2009, the annual R/Finance conference in Chicago has become the primary meeting for academics and practioners interested in using R in Finance.",176,FALSE,###  Upcoming Events,unid,2017-05-15
"+ [rOpenSci Unconf 2017](http://unconf17.ropensci.org/) **May 25 and 26, 2017** <br />",86,FALSE,###  Upcoming Events,link,2017-05-15
"For a fourth year running, this event aims bring together scientists, developers, and open data enthusiasts from academia, industry, government, and non-profit to get together for a few days and hack on various projects (invite-only).",234,FALSE,###  Upcoming Events,unid,2017-05-15
"+ [R in Insurance 2017](https://rininsurance17.sciencesconf.org/) **June 8, 2017** <br />",89,FALSE,###  Upcoming Events,link,2017-05-15
"This one-day conference will focus on applications in insurance and actuarial science that use R, the lingua franca for statistical computation.",144,FALSE,###  Upcoming Events,unid,2017-05-15
"<!--+ [CSAMA 2017](http://www.huber.embl.de/csama2017/) **June 11 - 16, 2017** <br />",85,FALSE,###  Upcoming Events,unid,2017-05-15
Statistical Data Analysis for Genome-Scale Biology teaches statistical and computational analysis of multi-omics studies in biology and biomedicine. Practical hands-on exercises are based on the R / Bioconductor environment.,224,FALSE,###  Upcoming Events,unid,2017-05-15
"+ [angletR 2017](http://angletr2017.com/) **June 28 - 30, 2017** <br/>",70,FALSE,###  Upcoming Events,link,2017-05-15
"angletR aims to provide a national forum to exchange and share ideas on the use of R in different subjects such as visualisation, applied statistics, biostatistics and bioinformatics, Bayesian statistics, data analysis, Big Data, modelling, machine learning, high performance computing, etc.-->",294,FALSE,###  Upcoming Events,unid,2017-05-15
"<!--+ [useR! 2017](http://user2017.brussels/) **July 4, 2017** <br />",69,FALSE,###  Upcoming Events,unid,2017-05-15
The annual useR! conference is the main meeting of the international R user and developer community.-->,103,FALSE,###  Upcoming Events,unid,2017-05-15
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events,unid,2017-05-15
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">because R</p>&mdash; Joel Spolsky (@spolsky) <a href=""https://twitter.com/spolsky/status/862029899132960769"">May 9, 2017</a></blockquote>",209,FALSE,###  Quotes of the Week,unid,2017-05-15
