value,nchar,section_lookup,section_title,type,issue
"+ [NSSD 85: Old/old](http://nssdeviations.com/85-oldold-with-special-guest-jenna-krall) - Roger welcomes special guest Jenna Krall to discuss cricket, data analysis project organization, and the difficulties in creating a dataset.",230,FALSE,###  Videos and Podcasts,link,2019-07-29
+ [Collapsible code output for `xaringan`](https://gist.github.com/emitanaka/eaa258bb8471c041797ff377704c8505),110,FALSE,### Gist & Cookbook,link,2019-07-29
+ [Can `{drake}` RAP?](https://www.rostrum.blog/2019/07/23/can-drake-rap/),74,FALSE,###  Tutorials,link,2019-07-29
+ [Many similar models - Part 2: Automate model fitting with purrr::map() loops](https://aosmith.rbind.io/2019/07/22/automate-model-fitting-with-loops/),152,FALSE,###  Tutorials,link,2019-07-29
+ [Generate custom Excel workbooks from Shiny](https://www.tychobra.com/posts/2019_07_22_excel_report_generation/),114,FALSE,###  Tutorials,link,2019-07-29
+ [A metaanalysis of truthtelling experiments with some nice Shiny apps](http://www.preferencesfortruthtelling.com/),116,FALSE,###  Tutorials,link,2019-07-29
+ [Talk at Wits – 18/7/2019](http://ronaldrichman.co.za/2019/07/21/talk-at-wits/),81,FALSE,###  Tutorials,link,2019-07-29
+ [Faster Gridding in R](http://tkelly.org/2019/07/faster-gridding-in-r/),73,FALSE,###  Tutorials,link,2019-07-29
![Faster Gridding in R](https://raw.githubusercontent.com/rweekly/image/master/2019/30/faster-gridding.png),107,FALSE,###  Tutorials,image,2019-07-29
"<!--<div class=""post-more-begi",30,FALSE,###  Tutorials,unid,2019-07-29
"n></div><div class=""post-more-end""></div>-->",44,FALSE,###  Tutorials,unid,2019-07-29
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2019-07-29
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2019-07-29
"+ [Mexico CDSB Workshop 2019, July 29 - August 2](https://comunidadbioinfo.github.io/post/building-tidy-tools-cdsb-runconf-2019/) - How to Build and Create Tidy Tools",166,FALSE,###  Upcoming Events in 3 Months,link,2019-07-29
"+ [R/Pharma Conference 2019, August 21 - 23](http://rinpharma.com/)",67,FALSE,###  Upcoming Events in 3 Months,link,2019-07-29
"+ [R/Medicine 2019, September 12 - 14](https://r-medicine.com/)",63,FALSE,###  Upcoming Events in 3 Months,link,2019-07-29
"+ [LatinR 2019, Santiago de Chile, September 25 - 27](http://latin-r.com) - Latinamerican Conference About the Use of R in R&D",126,FALSE,###  Upcoming Events in 3 Months,link,2019-07-29
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-07-29
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-07-29
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-07-29
+ [lyft level 5 autonomous vehicles data set](https://level5.lyft.com/dataset/),79,FALSE,### Datasets,link,2019-07-29
+ [eia - API Wrapper for 'US Energy Information Administration' Open Data](https://cran.r-project.org/package=eia),114,FALSE,### Datasets,link,2019-07-29
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2019-07-29
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/rstudio?ref_src=twsrc%5Etfw"">@rstudio</a> internship update 🥁 Linear Models! 📈 My <a href=""https://twitter.com/hashtag/Tidyverse?src=hash&amp;ref_src=twsrc%5Etfw"">#Tidyverse</a> inspired blocks based coding language can import CSVs, transform data with <a href=""https://twitter.com/hashtag/dplyr?src=hash&amp;ref_src=twsrc%5Etfw"">#dplyr</a> verbs, and now graph + stats! 💪 [Using <a href=""https://twitter.com/ashleydavis75?ref_src=twsrc%5Etfw"">@ashleydavis75</a>&#39;s <a href=""https://twitter.com/hashtag/dataforge?src=hash&amp;ref_src=twsrc%5Etfw"">#dataforge</a>, <a href=""https://twitter.com/vega_vis?ref_src=twsrc%5Etfw"">@vega_vis</a>, and my own <a href=""https://twitter.com/hashtag/JavaScript?src=hash&amp;ref_src=twsrc%5Etfw"">#JavaScript</a> magic 🦄] <a href=""https://t.co/dia4gnKMNf"">pic.twitter.com/dia4gnKMNf</a></p>&mdash; Maya Gans (@Mayacelium) <a href=""https://twitter.com/Mayacelium/status/1153455719384936449?ref_src=twsrc%5Etfw"">July 23, 2019</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",1149,FALSE,###  Quotes of the Week,unid,2019-07-29
