value,nchar,section_lookup,section_title,type,issue
"+ [Simulating dinosaur populations, with R](https://blog.revolutionanalytics.com/2018/11/jurassic-park.html)",108,FALSE,###  Tutorials,link,2018-12-10
+ [Because it's Friday: If planets were as close as the moon](https://blog.revolutionanalytics.com/2018/11/because-its-friday-if-planets-were.html),147,FALSE,###  Tutorials,link,2018-12-10
+ [How to test any hypothesis with the infer package](https://www.andrewheiss.com/blog/2018/12/05/test-any-hypothesis/),119,FALSE,###  Tutorials,link,2018-12-10
![How to test any hypothesis with the infer package](https://raw.githubusercontent.com/rweekly/image/master/2018/diff-ridges.png),129,FALSE,###  Tutorials,image,2018-12-10
"+ [What hyper-parameters are, and what to do with them; an illustration with ridge regression](http://www.brodrigues.co/blog/2018-12-02-hyper-parameters/)",154,FALSE,###  Tutorials,link,2018-12-10
+ [restez: Query GenBank locally](https://ropensci.org/technotes/2018/12/03/restez/),84,FALSE,###  Tutorials,link,2018-12-10
+ [Animate Xaringan Slide Transitions](https://www.garrickadenbuie.com/blog/2018/12/03/animate-xaringan-slide-transitions/),123,FALSE,###  Tutorials,link,2018-12-10
+ [Very Non-Standard Calling in R](http://www.win-vector.com/blog/2018/12/very-non-standard-calling-in-r/),106,FALSE,###  Tutorials,link,2018-12-10
+ [Detecting spatiotemporal groups in relocation data with spatsoc](https://ropensci.org/blog/2018/12/04/spatsoc/),114,FALSE,###  Tutorials,link,2018-12-10
+ [Make your own ggplot2-themed clock. The ggclock!](https://www.wjakethompson.com/post/ggclock/),97,FALSE,###  Tutorials,link,2018-12-10
+ [Running an R script on heroku](https://blog.rmhogervorst.nl/blog/2018/12/06/running-an-r-script-on-heroku/),110,FALSE,###  Tutorials,link,2018-12-10
+ [rnoaa: new data sources and NCDC units](https://ropensci.org/technotes/2018/12/04/rnoaa-update/),99,FALSE,###  Tutorials,link,2018-12-10
"<!--<div class=""post-more-begi",30,FALSE,###  Tutorials,unid,2018-12-10
"n""></div><div class=""post-more-end""></div>-->",45,FALSE,###  Tutorials,unid,2018-12-10
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2018-12-10
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2018-12-10
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2018-12-10
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2018-12-10
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2018-12-10
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">How do you welcome newcomers into a community? One thing we do at <a href=""https://twitter.com/hashtag/RLadies?src=hash&amp;ref_src=twsrc%5Etfw"">#RLadies</a> Chicago is R Tours! Each Meetup, one organizer gets beginners set up with <a href=""https://twitter.com/rstudio?ref_src=twsrc%5Etfw"">@RStudio</a> and shows them some <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> basics. It&#39;s a way to make our Meetup accessible to all <a href=""https://t.co/Jclla8Zj4L"">https://t.co/Jclla8Zj4L</a> <a href=""https://t.co/svI7yXMVRh"">pic.twitter.com/svI7yXMVRh</a></p>&mdash; R-Ladies Chicago (@RLadiesChicago) <a href=""https://twitter.com/RLadiesChicago/status/1071129665815891969?ref_src=twsrc%5Etfw"">December 7, 2018</a></blockquote>",843,FALSE,###  Quotes of the Week,unid,2018-12-10
