value,nchar,section_lookup,section_title,type,issue
+ [taxadb: A High-Performance Local Taxonomic Database Interface](https://ropensci.org/blog/2020/02/13/taxadb/),111,FALSE,###  Tutorials,link,2020-02-17
+ [The complete guide to clustering analysis: k-means and hierarchical clustering by hand and in R](https://www.statsandr.com/blog/clustering-analysis-k-means-and-hierarchical-clustering-by-hand-and-in-r/),205,FALSE,###  Tutorials,link,2020-02-17
+ [My mental model of how alpha works is wrong](https://coolbutuseless.github.io/2020/02/14/my-mental-model-of-how-alpha-works-is-wrong/),137,FALSE,###  Tutorials,link,2020-02-17
+ [Photo Mosaics in R](https://rviews.rstudio.com/2020/02/13/photo-mosaics-in-r/),81,FALSE,###  Tutorials,link,2020-02-17
+ [Dude: Where are my Cats?  RStudio::Conf 2020](https://www.mango-solutions.com/dude-where-are-my-cats-rstudioconf-2020/),122,FALSE,###  Tutorials,link,2020-02-17
+ [Benchmarking the portfolio](https://osm.netlify.com/post/benchmarking-the-portfolio/),88,FALSE,###  Tutorials,link,2020-02-17
"+ [Dynamic discrete choice models, reinforcement learning and Harold, part 2](http://www.brodrigues.co/blog/2020-02-08-harold_part2/)",133,FALSE,###  Tutorials,link,2020-02-17
+ [Git/Github for contributing to package development](https://thierrymoudiki.github.io/blog/2020/02/14/misc/git-github),120,FALSE,###  Tutorials,link,2020-02-17
"+ [Foreign Demand for France, Germany, Italy and Spain](https://macro.cepremap.fr/article/2020-02/foreign-demand-euro-countries-data/)",134,FALSE,###  Tutorials,link,2020-02-17
+ [Factoshiny: an updated version on CRAN!](https://francoishusson.wordpress.com/2020/02/12/factoshiny-an-updated-version-on-cran/),131,FALSE,###  Tutorials,link,2020-02-17
"+ [Using R: from plyr to purrr, part 0 out of however many](https://onunicornsandgenes.blog/2020/02/11/using-r-from-plyr-to-purrr-part-0-out-of-however-many/)",158,FALSE,###  Tutorials,link,2020-02-17
+ [Book release - Analyzing Financial and Economic Data with R (2º edition)](http://www.msperlin.com/blog/post/2020-01-15-afedr-ed2-announcement/),146,FALSE,###  Tutorials,link,2020-02-17
+ [cran2copr: RPM repos with 15k binary R packages](https://www.enchufa2.es/archives/cran2copr-rpm-repos-with-15k-binary-r-packages.html),137,FALSE,###  Tutorials,link,2020-02-17
"<!--<div class=""post-more-begin></div><div class=""post-more-end""></div>-->",74,FALSE,###  Tutorials,unid,2020-02-17
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2020-02-17
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2020-02-17
"+ [TokyoR #84: February 29, 2020](https://tokyor.connpass.com/)",63,FALSE,###  Upcoming Events in 3 Months,link,2020-02-17
"+ [Time-to-Event Analytics: Probabilistic Programming with R and Stan (Malmö, Sweden), March 31](https://www.meetup.com/Skane-R-User-Group/events/268627833/)",157,FALSE,###  Upcoming Events in 3 Months,link,2020-02-17
+ [satRday Johannesburg 2020](https://joburg2020.satrdays.org/),63,FALSE,###  Upcoming Events in 3 Months,link,2020-02-17
"+ [satRday Newcastle upon Tyne, April the 4th](https://newcastle2020.satrdays.org/), Call for speakers for #satRdayNCL closes 31st Jan.",135,FALSE,###  Upcoming Events in 3 Months,link,2020-02-17
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2020-02-17
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2020-02-17
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2020-02-17
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2020-02-17
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Some personal stats since I started grad school 4.5 years ago: <br><br>Papers published: 2<br>Citations: 2<br><br>Data sets released: 15<br>Downloads: ~3300<br>Citations: 7<a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> packages: 5<br>Downloads: ~130k<br><br>Unfortunately, I think most academics stop reading after the first line.</p>&mdash; Jacob Kaplan (@JacobKaplan19) <a href=""https://twitter.com/JacobKaplan19/status/1226732254828924933?ref_src=twsrc%5Etfw"">February 10, 2020</a></blockquote>",597,FALSE,###  Quotes of the Week,unid,2020-02-17
"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">The <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> custom <a href=""https://twitter.com/hashtag/shiny?src=hash&amp;ref_src=twsrc%5Etfw"">#shiny</a> input binding saga continues! I thought using an SVG as an input was exciting, well that was just JS -&gt; R. Now I used R -&gt; JS to bind the values from a data frame to the colors of the SVG! FULL CIRCLE BABY! [Shout out <a href=""https://twitter.com/grrrck?ref_src=twsrc%5Etfw"">@grrrck</a>&#39;s <a href=""https://twitter.com/hashtag/JS4Shiny?src=hash&amp;ref_src=twsrc%5Etfw"">#JS4Shiny</a> workshop 🥰] <a href=""https://t.co/Is2XtjWGNO"">pic.twitter.com/Is2XtjWGNO</a></p>&mdash; Maya Gans (@Mayacelium) <a href=""https://twitter.com/Mayacelium/status/1228348680215777281?ref_src=twsrc%5Etfw"">February 14, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",959,FALSE,###  Quotes of the Week,unid,2020-02-17
