value,nchar,section_lookup,section_title,type,issue
+ [SQL Server Database connections in R](https://mainard.co.uk/post/database-connections-in-r/),95,FALSE,### Insights,link,2019-06-24
+ [SQL 101 in R](https://teachdatascience.com/sql/),51,FALSE,### Insights,link,2019-06-24
"+ [Visualizing the Copa América: Historical Records, Squad Profiles, and Player Profiles with xG statistics!](https://ryo-n7.github.io/2019-06-18-visualize-copa-america/)",170,FALSE,### R in the Real World,link,2019-06-24
![](https://i.imgur.com/Elzd0Sc.png),36,FALSE,### R in the Real World,image,2019-06-24
+ [THE 10 TYPES OF BEATLES SONG](https://joshua-feldman.github.io/blog/the-10-types-of-beatles-song/),101,FALSE,### R in the Real World,link,2019-06-24
+ [Videos of NYR 2019](https://www.rstats.nyc/2019/nyr/),56,FALSE,###  R in Organizations,link,2019-06-24
+ [Teaching replication in archaeology](https://github.com/benmarwick/teaching-replication-in-archaeology),106,FALSE,###  R in Academia,link,2019-06-24
"+ [Code repository and raw data for Ebihara et al. 2019. ""Growth Dynamics of the Independent Gametophytes of Pleurorosiopsis makinoi (Polypodiaceae)"" Bulletin of the National Science Museum Series B (Botany) 45:77-86.](https://github.com/joelnitta/pleurosoriopsis)",264,FALSE,###  R in Academia,link,2019-06-24
+ [The Promise and Perils of Packaging Your Processes (slides)](https://khailper.github.io/process_packaging_pres/#1),117,FALSE,###  Resources,link,2019-06-24
+ [Introducing tsibbledata](https://www.mitchelloharawild.com/blog/tsibbledata/),80,FALSE,###  Resources,link,2019-06-24
"+ [Free R (Shiny app): A collection of books about the R programming language and Data Science, that you can read for free!](https://committedtotape.shinyapps.io/freeR/)",169,FALSE,###  Resources,link,2019-06-24
"<p class=""added-hostname""><a href=""https://rweekly.org/live"" target=""_blank"" class=""externalLink"">📦 <i>Go Live for More New Pkgs</i> 📦</a></p>",142,FALSE,###  New Packages,unid,2019-06-24
**CRAN**,8,FALSE,###  New Packages,unid,2019-06-24
- [git2rdata: Store and Retrieve Data.frames in a Git Repository](https://CRAN.R-project.org/package=git2rdata),111,FALSE,###  New Packages,unid,2019-06-24
- [basetheme: Themes for Base Graphics Plots](https://CRAN.R-project.org/package=basetheme),91,FALSE,###  New Packages,unid,2019-06-24
- [tsibbledata: Diverse Datasets for 'tsibble'](https://CRAN.R-project.org/package=tsibbledata),95,FALSE,###  New Packages,unid,2019-06-24
**GitHub or Bitbucket**,23,FALSE,###  New Packages,unid,2019-06-24
- [bbcharts: An interface to the Billboards Top Charts](https://github.com/josiahparry/bbcharts),96,FALSE,###  New Packages,unid,2019-06-24
- [holepunch: Make your R project Binder ready](https://github.com/karthik/holepunch),85,FALSE,###  New Packages,unid,2019-06-24
- [sortable: R htmlwidget for Sortable.js](https://github.com/rstudio/sortable),79,FALSE,###  New Packages,unid,2019-06-24
- [learndrake: An R package that teaches drake](https://github.com/wlandau/learndrake),86,FALSE,###  New Packages,unid,2019-06-24
- [bcdata: An R package for searching & retrieving data from the B.C. Data Catalogue](https://github.com/bcgov/bcdata),118,FALSE,###  New Packages,unid,2019-06-24
+ [Noam Ross - Reproducibility in an Office World: Tools for Crossing the Abyss](https://www.youtube.com/watch?v=sNLNTbiFsmE),125,FALSE,###  Videos and Podcasts,link,2019-06-24
+ [Changing Glyph in legend in ggplot2](https://www.hvitfeldt.me/blog/changing-glyph-in-ggplot2/),97,FALSE,###  Tutorials,link,2019-06-24
+ [A Printable Custom Weekly Planner with ggplot2](https://www.garrickadenbuie.com/blog/ggplot2-weekly-planner/),112,FALSE,###  Tutorials,link,2019-06-24
"<!--<div class=""post-more-begi",30,FALSE,###  Tutorials,unid,2019-06-24
"n></div><div class=""post-more-end""></div>-->",44,FALSE,###  Tutorials,unid,2019-06-24
Updates from [R Core](http://developer.r-project.org/blosxom.cgi/R-devel/NEWS):,79,FALSE,###  R Project Updates,unid,2019-06-24
Events in 3 Months:,19,FALSE,###  Upcoming Events in 3 Months,unid,2019-06-24
"+ [TokyoR #79, June 29th](https://tokyor.connpass.com/event/135622/)",68,FALSE,###  Upcoming Events in 3 Months,link,2019-06-24
+ [useR2019](http://www.user2019.fr/),37,FALSE,###  Upcoming Events in 3 Months,link,2019-06-24
"+ [Mexico CDSB Workshop 2019, July 29 - August 2](https://comunidadbioinfo.github.io/post/building-tidy-tools-cdsb-runconf-2019/) - How to Build and Create Tidy Tools",166,FALSE,###  Upcoming Events in 3 Months,link,2019-06-24
+ [A list of R conferences and meetings](https://jumpingrivers.github.io/meetingsR/events.html),95,FALSE,###  Upcoming Events in 3 Months,link,2019-06-24
+ [This week's local R-User and applied stats events](https://community.rstudio.com/c/irl),90,FALSE,###  Upcoming Events in 3 Months,link,2019-06-24
More past events at [R conferences & meetups](https://conf.rweekly.org).,72,FALSE,###  Upcoming Events in 3 Months,unid,2019-06-24
"<p class=""hide-support added-hostname support-rweekly"" style=""text-align: center;font-weight: bold;"">Your <a class=""non-visited externalLink"" href=""https://www.patreon.com/rweekly"" onclick=""pas(this)"">support</a> will keep R Weekly team moving! 💡</p>",250,FALSE,###  Call for Participation,unid,2019-06-24
"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">Here&#39;s a fun <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> design pattern I&#39;ve become more and more fond of: use magrittr&#39;s %T&gt;% tee operator to keep returning the original value in the chain of functions so you can do multiple things at once, like saving a ggplot in multiple formats <a href=""https://t.co/yUF1WKEtjP"">pic.twitter.com/yUF1WKEtjP</a></p>&mdash; Andrew Heiss, PhD (@andrewheiss) <a href=""https://twitter.com/andrewheiss/status/1141853448591200256?ref_src=twsrc%5Etfw"">June 20, 2019</a></blockquote>",644,FALSE,###  Quotes of the Week,unid,2019-06-24
"<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>",85,FALSE,###  Quotes of the Week,unid,2019-06-24
